feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,class
-1189.7956462982236,27.56289798274643,-502432.04665264423,-41.79251586982839,-452.4805245735535,-16.13125941176191,60.658268918444435,-718.8826198795957,23782.427461959735,0
-3582.7360291908576,30.90978126264318,-527481.9326652986,-88.23636887534052,-309.73660275066146,-12.554108305575697,25.2123571036738,375.33904495931904,-26354.359481462652,0
-1852.4651840426063,30.01872840230099,-571006.5632072475,-79.55703691534278,-432.19311810428195,-36.61367563363099,33.28429831286756,361.240892093479,-15412.521365966886,0
-2013.2971787507427,33.946609366286935,-310252.8807621817,-104.51077809118087,-358.53203168933675,-17.255304884215874,67.16869568495218,-531.5150971234908,-544.2133210070921,0
-2482.96786972278,7.596406927702936,-428115.8477506398,-83.39237004923473,-287.9184199490878,-38.398518989391434,38.58195633065497,680.9617803820994,-12935.235464768597,0
-3174.0796648895544,8.580909476665408,-547120.5773603617,-50.790519826168406,-113.34369199748787,-8.258435212457949,52.88446022004083,-129.30199912994007,67223.95106764692,0
-928.3557016141177,-27.96532582518736,-10836.737905423077,-142.9840613951128,-210.28260342516114,-53.58353727197046,137.28043494258688,267.46457151183205,60627.302414593796,0
-2132.6814065344424,35.58819586688547,540365.2991256168,-196.2806437586484,-446.76912735488236,-42.4512736106855,108.68079322356547,254.22252951572779,-43582.55802547459,0
-2681.0298910415618,75.17478626397761,-374870.95960207866,-186.60188818760182,-421.05894961352976,-7.206266430468709,60.44582601676345,-243.64869521138357,23173.129316279363,0
-3100.393133851312,24.9827432233449,-738610.603406391,-34.05915840158548,-137.99549029942543,-21.394256250336404,11.815069331097295,-54.61966845623038,71791.96631085665,0
-3540.985197261407,16.81210084118801,-896802.5629682789,-10.104866007184874,-27.90940025816205,-5.438487447181347,0.002068208415390016,-463.9577477099545,76145.89906390314,0
-1239.6495206407449,27.819261116904222,-1051756.3776340722,-171.98916048384382,-138.43706232468259,-23.68873662545871,79.01621776494731,-277.21922825460393,99372.17110946383,0
-2303.9712521825136,59.566966137070864,510288.17049540573,-263.0716184998886,-572.8600072277172,-31.772691153362402,152.96651070648483,-261.32964311941305,34389.30841452943,0
-4789.395309660179,62.18698797321804,487492.1973701907,-126.48926886275244,-516.6848084984277,-5.746418181759582,93.71490938851834,12.901041691101542,65599.166224793,0
-3259.7421268561134,73.11393576461822,141503.3070905662,-132.55799261921928,-663.4425766205677,-6.206499451951912,88.91335616884052,265.8434619504509,26720.491913124508,0
-3048.7060242464427,10.612509298010545,-362261.99611919664,-80.9136694632914,-219.2859228148013,-20.271441931814064,44.54070559169478,-153.61625730894963,45852.52501110446,0
-2045.1766940070227,34.386668051770855,391588.4880141863,-201.15302946246987,-458.8843481213778,-37.025343945114464,133.0961979601787,144.70758129736743,43077.3451703921,0
-2583.0035089585344,11.226140777179037,-675659.5653962246,-35.55773673672634,-299.21721238166447,-33.41687636226437,18.27019890670639,113.3580081195941,-30212.867453145132,0
-1316.1609231549976,2.9560593621523856,-144465.81577324792,-86.69192816444024,-377.3842848239523,-38.80313949958871,93.16560441745025,401.50638323427484,76783.7786604094,0
-2231.7462092940145,-20.524532616997742,-145634.50466509935,-74.28703722740343,-173.88381608160563,-58.66475683678779,57.752952109322905,185.98018883006586,20530.225171479724,0
-2078.2779915117617,24.607688117509,-700125.8412571701,-57.40625088148957,-252.88813765525862,-36.10868985880239,49.00256634373047,-176.27855405396778,87828.0126568861,0
-1767.0895492710245,34.26475468188325,-1686292.043760213,-11.107790442294796,-50.83646855045759,-19.82106127499609,1.111441348079234,-483.0108413221816,133689.58213839532,0
-1369.3274772637408,31.593945879894893,-1092089.3869150337,-97.9214185151698,-188.00855336950693,-23.096074578474404,39.87649062284259,-703.4458198053167,83409.05416148085,0
-900.299536084649,-21.89267089889136,-182178.964392717,5.2543836495542156,-309.15905951838505,-54.41790685699727,55.88470294788013,-278.19384722426,-623.1875503190265,0
-1650.6850129625568,50.39694379088327,-1007643.1405778328,-66.78521213200631,-178.7404754908879,-11.311314952023555,24.264065318899092,-898.0392890032149,112956.18128664618,0
-1843.1667997222748,78.67296329987671,-1448593.530554692,-68.77304934951522,-121.45963413252622,17.105341343619884,33.69153630475294,-140.65559715534815,208363.33395697692,0
-261.14321114656167,10.877314753189744,-1738929.2650747714,-5.83786766193007,-50.96983651081128,-31.104923919741434,-26.563516118342555,486.2794174426338,71443.79627589356,0
-1513.5961894387701,15.217450161042782,-617012.501879548,48.59336007198742,-468.6025344813439,-54.6656772444374,2.3682965505787856,404.31653789837145,-15941.881589386701,0
-2007.2440954603157,57.31494879058806,-93135.747941291,-160.03557114133903,-363.8142289764038,-24.410447775239113,97.86860740234083,246.18821854827334,66820.24118804732,0
214.82468531500533,3.944543302593565,-941190.0323813474,-12.780650829849474,-342.58445012226025,-46.84843949229292,32.281393883163986,-540.1346830177202,15413.341335955894,0
-3051.7194188644994,72.29503007925032,-1654120.8404746582,-83.65717310285676,-105.93338149183909,1.9899301071494815,-13.173892442599112,-326.7365765636003,112450.0742150039,0
-86.83813536051099,20.04988126779238,-491983.52076627593,-115.12246176777401,-351.33867674353064,-50.54750480964146,67.98916161464639,-276.3391238411927,27257.993394550107,0
-2486.6470767382384,-28.8948149384307,-78135.21821741636,-122.48775512946797,-196.17639269447798,-52.63327241172392,94.9845336504636,433.6062361621067,11552.6114059109,0
-2968.800586122133,20.34069038978877,-1079307.980335425,-34.00536392406882,35.75486629865087,1.1854482307963128,19.934985972674003,-556.3154447680048,160736.32247791544,0
-1859.519004193078,13.469854175887924,-761408.5230833368,-131.74311337758564,-275.56080734996965,-41.585835774858595,58.664763158474706,-135.95324162427113,23314.713979078424,0
-3579.6506846443694,23.17369166226784,-255900.219555035,-53.94617875506542,-201.22722911711102,-15.995852669587123,41.18956731063695,296.856944122766,89080.68752015918,0
-2072.4827012609235,51.097369403478304,-1031158.2263136631,-55.70319622505928,-192.7151544192636,0.2715683447965809,10.047510063266374,469.5105671600229,100095.62668176576,0
-1734.8544336075693,49.12421573655739,-608918.2727150636,-78.09956950186782,-338.0267231828454,-6.845280591730876,56.0537890572531,-217.10860406836855,99329.31016535143,0
-1566.1632855888265,-15.649834697881795,-1246834.6179632095,3.307764342372316,77.80971225074768,-28.826744651948424,32.55744931275089,-752.1810973980843,179609.9250583447,0
-2772.9067729120748,-3.5797680865354247,642539.1210201932,-27.29398196771657,-585.885348233204,-42.34564919196063,93.27574812712136,690.7772212498026,-46650.454039405464,0
-2533.013045274749,99.48810879291175,-788140.4899067004,-88.53807518220731,-464.6790938105952,-4.055304709850975,47.79794066538544,86.24468871580551,151231.38623910732,0
-3052.5701492629973,23.88939878385923,-249059.26006270738,-35.6766483297977,-214.4056932596963,6.69194556109502,64.53554633253722,913.9536293988215,129826.84130733446,0
-2130.790675006937,43.13428082044989,-1068847.5587674126,-40.53265856941343,-218.7592568930954,-13.43577592754885,-14.306558752118459,-636.9342715039262,37142.04194362819,0
-2093.63302883509,42.973682553617834,-31167.74861197402,-190.92006601685478,-363.58756296504134,-29.96642992184777,91.769386369694,941.4895876265144,-4807.007290010779,0
-929.7355059834811,48.85014817067011,-1013773.5464137156,-47.094815347152235,-323.9950403153046,-23.76785284299897,17.125523906397017,-825.0979272063271,69258.45109570444,0
-2036.4754697409503,-15.916831798706705,-1179620.9099692672,-2.8361134159599493,12.682605679527942,-39.53528774322096,16.937584664952954,411.0599629243396,130597.69504642842,0
-1486.5283841914395,50.58354605777207,-770906.3575988188,-72.5558285743545,-348.87050817995896,-20.015767645205436,50.552954061503755,-108.29327321367224,91904.92478389967,0
-2674.6709855353165,20.92563128146201,-68732.1523048896,-105.2213049738926,-322.8844930683853,-23.598123857362474,66.20401995853587,369.94293180262747,18222.543629904452,0
-22.688069454967817,-41.153360288228555,-1037692.8732980889,-94.65069584796449,19.404522139397756,-67.40089887817251,31.237046686689986,357.25001305339384,-25533.121284884193,0
-2021.4761015769307,20.34033262717802,-1103202.3714097904,-64.42036264833288,-90.15668726601075,-14.681900952236617,-5.452597426659056,-620.1848822102659,23297.2032873057,0
-1918.3157723097638,42.80528602272734,-909802.7211167836,-66.00942706841629,-186.81658777427737,-23.120540051548954,68.68840411781466,117.46416684125482,152216.61783304752,0
-3078.839534150766,27.120900416924997,-460319.50383581594,-70.17690008728577,-255.50225624829122,-35.387893678087536,31.164567032143044,1085.3985147038566,26529.7426255522,0
-1452.858009518832,26.257184870789438,-375480.6499872045,-30.06854975426473,-579.8200757964936,-34.106514078466816,60.01869175104362,295.6596844434762,74837.50859396586,0
-2321.2924836041257,60.61370505353784,-464184.9762288473,-138.03323302349028,-396.0499176787022,-12.11077157805523,61.22099106316582,-242.55184299097894,89353.97481312907,0
-276.7989517876075,20.71262758126015,-1008920.7024439063,-1.9794975288499668,-431.8877193456199,-29.001037092740884,26.027048350948068,-535.661399938416,8226.127569944649,0
-2024.2329729603155,22.28323131755779,734047.89662771,-142.27142499634115,-669.9530854187482,-56.696121286832856,124.1706989241069,-390.1820696249784,-54535.817780578014,0
-1872.0565267099605,51.079523498955965,-424283.27015191887,-199.47581353222665,-349.02102730117144,-44.34999262256548,78.50914483860188,43.629134596336435,7822.932940220988,0
-1133.909064051577,-28.89503876599374,119853.01292099968,-53.142804909137915,-359.7254964199017,-34.64432701545076,83.39344263906258,403.1065218711117,-12460.98497242618,0
-981.3594366925189,19.800573525709467,-1021340.9759297982,-16.93000306168766,-146.27493855387178,-40.972429989820185,30.714558045180297,-151.1327812364024,130621.73827318211,0
-2469.9348490328516,-2.186996544373045,-581241.7553010841,-19.53422302350616,-265.2263794223197,-34.49776785646589,41.9763973656916,-92.47738486408528,42146.573715801795,0
-2481.7021009689824,35.800818710731384,-102648.9373058315,27.313068761620812,-619.1269395371179,-27.013298406145836,46.73070031644434,-108.24867365444639,83171.17440918006,0
-3805.9924924904653,17.519330124444174,-472238.7694500468,-47.83939616467106,-249.9461437603852,-31.431576754968916,24.07863817124066,-10.788384483760414,12139.697172213782,0
-2434.122031151788,53.745963864788784,-626520.5891394835,-113.56594391434443,-242.10852275218147,-6.942575403433772,38.44009006026644,-392.1820780255933,98737.34145519121,0
-3624.397135616368,24.783702107483567,-1003459.8847430634,10.250269450561763,-45.7845548050731,11.094143146024502,8.403538681729678,248.09403819567126,126351.91358684751,0
-1973.1273202727275,9.78210502721704,-24878.737528001515,-178.62074837511406,-137.0491241032167,-31.360122117654612,104.25604829642157,-985.8241486625274,41139.632523278946,0
-2628.264524126668,-7.027473784167454,82938.59218174902,-87.61343256663557,-184.81596002695463,-46.34036469515045,102.13977648674644,-227.85305339029273,92167.37972523471,0
-2182.123932057002,55.261453204688614,43401.15603659913,-141.9549251730277,-466.76171155890086,-16.860537066923563,87.95890423497777,-102.22149910212566,13821.476766533142,0
-842.433992681602,33.11686627576277,-929995.8834702978,-108.73894833489703,-268.60310829294696,-30.807766534780235,59.98465860547174,-98.5634496663156,76673.16642273792,0
-4264.541157931189,7.6861560086748035,-362565.30409551284,-35.38942711397511,-90.69278269090763,-12.51803831002027,50.5044107769486,121.7833269036356,127307.76182475041,0
-888.2622104099254,-30.775263646552148,-1206426.5269673069,-67.28637793714499,92.75804180355641,-25.13421707850211,-2.4710740109058382,415.517412961386,31200.57711880081,0
-2049.4525249483227,21.84516273158967,531286.6300197768,-201.6498832651449,-476.03991505581064,-20.546901613847083,117.07349061871457,67.92289239954928,-6271.413807886513,0
-2449.2085785205263,46.77719950089015,-871028.9861863633,-89.30314353952558,-196.1131818693999,-3.3368541044575144,10.36063667133067,219.81918827798756,54170.598437355606,0
-4555.834067040648,49.69858557149033,-155438.75397709047,-85.41837834721042,-435.15035374457807,-4.922125505071449,45.17325369328721,112.75359749401093,62714.19871388575,0
-1181.885408377352,23.22398872814668,-1565242.1752702245,-91.99036521494664,30.718013167757846,-35.63939244169481,13.267609388267376,297.539327425717,89813.2002999139,0
-341.19887550059724,11.10776423919955,-962737.7301770254,-78.47898716589468,-308.473293213657,-38.06296625088194,23.464893968368084,17.801219831998665,-1181.840731178392,0
-1931.5841681972781,-5.340010668780442,-757432.8661758045,-14.081646328755802,-77.16073496709282,-20.01773305983214,57.29395681449285,412.7998559871676,150707.71653068112,0
-4756.469726753656,6.70072787151766,381805.68046328996,-102.0159644169894,-163.2286704407912,-13.5756555452416,85.23754543504947,-626.5031261945403,65672.72695737368,0
-541.1270802002662,31.799757851570075,87696.17383401709,-169.18412511027572,-503.30154708581034,-62.23687652828954,92.79878862527123,-182.8644658139625,-23384.36226403322,0
-1059.1043167464434,-27.44845453513144,-1322.7786931024,-76.32878261709669,-186.41633215404931,-48.84474717835589,141.3791943594066,711.0271928629408,111772.51381364086,0
-1401.0092787287665,11.616882802247334,-614755.6221125568,-86.92967175258156,-247.78743924585683,-37.60262262002428,69.319528536279,83.3917256203951,67613.17160216781,0
-1651.099568086511,17.176178401729846,-422182.3798289624,-36.29946747373675,-432.83218359773065,-27.075706688879027,29.90377666904363,1099.3601779512785,23553.941499451237,0
-3081.2038311397077,38.832247559964316,-266116.677594561,26.320339979695873,-352.9722470279417,-12.513799220888426,46.09547957045487,-194.18300122260814,176450.7218569066,0
-1598.8359924749843,50.33806994834753,795756.2458278199,-217.235509505985,-768.5703601171531,-24.18368428635315,140.99942769456862,-58.098135954196785,-57169.17209308133,0
-2881.7965434997996,17.31458208227755,-736538.364948768,-78.55764616091254,-102.89008405271723,-18.86949611045704,45.03989616105438,-76.20366948502803,57347.06263020181,0
-2787.722872243653,25.07095673161959,-68238.10950940188,-157.14508332806085,-199.43862479696543,-24.4524599404809,110.80026235892282,70.77070044561131,72378.07396888036,0
-1946.5208295593302,39.57219985551083,-36521.47251308397,-13.673310238376711,-509.02358625701095,-13.46056962582146,77.65840094239555,872.6713976795078,121753.45063430966,0
-3616.4733008708436,-11.061053836015933,-967408.2367208584,-90.83551484348249,229.21653292771248,-5.367169684453935,57.20321922961159,590.2945517861298,168522.30572467166,0
-2033.030395895489,17.342849129009252,-975482.9401284542,-11.09673626048101,-148.77738434170308,-34.058019071703846,2.499485093872156,179.65648093692383,47535.84773567168,0
-2384.863138278349,21.143236770614465,-830067.2897738428,-97.72353150937278,-23.659218549455353,-28.60425187673092,27.19617795242573,561.0292873466823,38369.71427046254,0
-1584.4518223547884,11.693385678396623,338948.68752590596,-172.60903766211845,-406.62828758242995,-39.858190040597194,131.0111997823354,-92.86001203847849,21978.219626401817,0
-1444.63954596903,50.405490060921686,-1103414.0109975454,-89.35051218412512,-262.8628986971973,-9.50167203416191,23.342650073406695,265.850233764266,53769.87788517897,0
-4399.149613063609,68.33611274859881,-1439721.1082587175,100.47265003021845,-158.2777154041694,21.499267177458496,-35.49496684693656,107.60535192486064,210413.51195597046,0
-3340.8607860032535,-5.878393706401357,-55807.805842353875,-150.06761594521998,-139.94685713730456,-8.972756456271556,102.46196053952671,432.17296762677177,67091.74590193437,0
-636.1485474173221,12.004332416280562,-1395325.928100304,-63.35206974210541,-83.95695769651148,-57.45749043805701,31.471547185791206,483.94917349478806,66111.35418365648,0
-2055.0933945098654,58.59119640020524,-1053758.2508097216,-35.15114115481737,-256.1218037287093,-14.977132558501225,-3.673347407852423,29.03935734024453,84067.8926771567,0
-2301.309012725622,7.411452004201099,414243.8593963999,-162.87661534551353,-475.448333174149,-26.721039110391384,113.34978572961086,-294.8382167907716,-16878.61470990464,0
-2066.2950117362097,48.470134286417355,-997745.4711891591,-157.6083143389223,-117.44291786744934,1.9855032793247869,27.54206507294022,313.8660513052767,63432.89184688972,0
-1437.1340786018236,-18.13242355628444,333100.11512392876,-135.31435243408404,-237.1017017055298,-42.48643795106754,123.54009264085113,-8.541661220138813,99532.97510348592,0
-1238.6295640599624,40.49879971711832,-1059076.3153819295,-21.661239092140903,-310.5761514604661,-27.322330566725523,16.33670098060384,-26.6371821891912,105021.44824820897,0
-911.12933161301,13.391834939963019,-967725.0426249056,-12.031850726011223,-142.8423784237157,-14.823795467307033,34.040569210940966,282.83029287502313,107775.10851802489,0
-2375.075847423563,40.968020565707555,-497818.2941674851,-85.18073097649567,-278.57247634756925,-9.718044241406531,50.546015277229905,-373.6642047592678,65199.86941453657,0
-497.0102887626324,-21.861530182175652,-1661601.3077311008,-107.90230112974636,325.406856748788,-46.98825631095836,11.540886093502955,-62.96694097694226,50484.84796270385,0
-3257.8847121577087,55.48103438521432,-507009.5332859542,-92.65623944488465,-294.41309409616093,-6.092532631658883,48.23206575565936,376.3241298034184,115441.19692750544,0
-1264.947257129082,2.2696358089832818,-364293.4390821162,-49.60846256753209,-371.27439768590324,-56.359236808940125,38.91158989933855,-204.07674874653466,-29256.253573214482,0
-2095.097728867322,34.75427829513987,-731671.248866829,-112.95435115606158,-241.2246281665721,-27.943359953449,59.69560964374675,275.091774948821,60172.518165083624,0
-2545.5801914541626,32.027604552186006,-547034.688795752,-65.74301367260837,-425.31806841001884,-33.71496139551336,53.174753889565515,10.322571222096894,42471.0855757399,0
-1001.7543730319271,14.789495493256858,-450687.818128517,-91.83746507166661,-271.8766537617163,-32.29067017102317,53.08221532092355,-68.32368726724211,43403.811260847404,0
-1093.4445847806717,-13.822527543741888,-1138484.9333380284,-65.27852356731998,-64.89589330855162,-27.99987978856496,24.301459787351515,-146.5627356856355,56634.09773235066,0
-3237.637283925813,-27.108690216639538,-19878.453798822913,-19.7069206733888,-191.24849229282918,-20.0457168114293,38.61453588643644,219.10843635383887,-12915.857539836165,0
-904.3146180170698,18.09345781500273,169523.20825241052,-116.20439238048722,-506.81624878102946,-47.4286192888601,91.96635112482157,903.8750629832263,-25488.911552441667,0
-2059.685674160833,30.397956259951307,-728190.3462590795,-116.8866093198679,-184.1444072312124,-21.276462123750072,35.14927702164341,-489.07109273076804,26050.96445381724,0
-1462.0708975672985,29.000403374915706,-1053521.561558115,-57.593117185893945,-226.92609835104705,-19.406959931640728,26.87644863032529,-514.0313674714502,86573.4983416515,0
-1276.9259827096223,38.065618316049814,-773846.8442894846,-164.4029356855412,-306.66828404058685,-21.43122555209909,41.912208576643636,289.7517016150354,-5988.305081660168,0
-806.3607361879676,20.293652768529455,-31582.480204301588,-172.13310749384348,-512.343120333178,-52.108522081407855,100.52816836570216,808.4650289699117,-52770.02288616193,0
647.9798630697667,-5.7967124398607135,-791778.0311873911,-97.70182163206046,-221.46555365224313,-49.54170130996812,58.781123811974325,405.35977613684383,61430.13080538539,0
-514.782910970198,39.13361507166545,-1552394.6833542283,-109.96533506970403,-172.8683365868934,-34.67952560521451,18.001790316505893,36.115237491814575,86171.79496478933,0
-1061.0175276679179,7.5753936170203,433979.8803258905,-173.38157517572458,-438.2617885213042,-48.36369360085731,115.49269641225939,-548.5397305104665,-9632.00950263836,0
-3839.477721781655,27.80745191545371,527576.8488625266,-76.19046138407028,-539.2980626001145,16.87001137762288,111.87308770348135,368.52514913429155,103974.64912073873,0
-3431.0678710009574,55.03992716887155,-772945.609224901,-75.03490856089265,-120.63785027766099,-3.186873406456794,45.57166297262116,244.81185310475792,139046.69816186887,0
-810.5696803526176,-4.670596770008635,-489722.6854499532,-143.05278194565713,-105.57731149887373,-57.93186298450499,92.20445294592115,530.4310606915852,92554.25856982816,0
-2521.8787956956226,40.20523320162524,-1391486.580890159,-121.25943808396656,80.57842690474928,-11.768225197416758,5.765316171597434,-282.71179060905826,122270.40472005206,0
-1718.2149462908924,10.408484067586963,83669.37110989472,-88.1045988990707,-489.39031703649897,-25.847265488420717,69.19515691731077,400.0802332209161,-49099.89039139343,0
-3206.8225933827443,-10.260221301194402,337607.0499844613,-151.2806569991104,-250.25967968858745,-32.40057718162318,96.28819550265388,-815.2905057627058,12888.816582980806,0
-1061.1077194593536,11.369097639602177,-1541966.693965869,-7.299983372657767,-111.867876902202,-31.152379005903665,-19.84454069608812,102.87290420452734,50552.80357825378,0
-1375.5600373317618,51.26408080696363,429455.08671495836,-121.52266573283967,-716.643927263477,-20.26477978340389,121.981937361322,22.852857536166027,21852.848373659323,0
-2043.6619734735748,6.8078115988138155,-168582.17424783838,-140.67494842576122,-181.59114145646546,-17.28646600447129,89.35358609233984,250.14608079014243,95684.22928857656,0
-25.095936660917808,-3.18379815769247,-548630.5892288267,-72.1125786412355,-239.19179821948174,-67.30116912511149,82.4032392144861,65.49839608590943,58851.1514483141,0
-1162.188698016061,41.016799108274796,-863341.3180209917,-64.41651066827771,-368.1630473984131,-30.26369706658442,22.65170832286606,-133.94425161496508,44570.64603248316,0
-1546.5383691685624,9.440128082257731,-377169.293737039,-156.1387225683962,-237.77635974238135,-38.260793827603216,107.47251000877236,529.5515624269037,61309.729395737006,0
-186.70503063034704,13.906906061707348,-1003897.7777846524,-108.33386953898201,-151.7915610735938,-14.1185404852652,69.64928456005757,-573.7813293875712,131267.13569136782,0
-2131.1559208453136,34.0570239391326,-830155.5482044062,-16.772275340016364,-277.8756159101106,-23.248154015378823,-2.7888870233445995,175.99081815961648,72350.29054196655,0
-2692.673291066983,6.22455574050554,-77464.25150069183,-67.95882164379279,-329.80008274406777,-17.660482329932034,81.53834495389738,46.009477237521125,66789.42809817409,0
-2042.6674980543576,13.614246873217468,-885257.9489358152,-143.48349765596583,-20.950857514122223,-2.5145280364527203,61.82152495401648,-592.2509277551293,113406.96623411107,0
-1916.7123478869808,24.186954548431725,-680369.1765793356,-45.07730370158042,-332.6950501452003,-28.583069188104133,31.58971099985107,-143.6580208647588,21919.02502667891,0
-2521.1106588521784,75.8436394900168,-218784.6783199643,-67.81599795562221,-719.8545849117655,-8.87427849421117,55.595523436958906,189.23097800407868,29923.740892436777,0
-622.9569553567234,-3.284003073003541,-260455.1571329892,-38.01824140674094,-427.4066829477532,-46.696652369889165,95.78923795802308,-194.47374554707844,62175.85128514366,0
-1376.2114352260514,26.26529343792975,-974591.0904384404,-121.6757331868076,-84.9403574903563,-16.593199368767987,47.471899654931946,352.2807591425266,106895.48080634554,0
-3762.0546733079614,42.956833657736844,-250896.3805578441,-62.34305529546203,-326.2803620405409,-7.51751505306994,66.04828560407282,-438.86037214374306,116790.72453443478,0
-2049.4945670664847,61.66723544028599,-1398611.1581356411,-53.40051260460366,-104.5967926974713,-3.0592657176464915,-14.70963765731097,-332.467123656484,111376.42200225362,0
-1358.2517064666372,-0.21360818124887704,-981528.6516025454,-118.63462343713067,-24.188344240992507,-29.55914847646734,29.948665216927505,-338.25298966552026,43474.79396557592,0
-4037.3875260538503,57.84748287276466,-1513153.0587131237,-38.37464097976005,93.8415044789963,5.321521001029078,-28.794559943634756,-319.1069224862656,156325.1432236932,0
-1101.796735248489,17.28543166565071,-611987.3758621756,-59.98639686649931,-331.43376732467374,-43.349670167511846,42.34969703367491,-532.7094184499076,37144.38124180064,0
-2692.940340605319,16.560626589249356,24382.765687485276,-105.55435531236176,-484.3832319913243,-43.482918890390714,38.19331612479325,208.78320873003597,-65304.600660431046,0
-2223.6447288690756,44.182040011460174,-607242.4420724517,-44.804473807146096,-382.81230076080976,-2.3300727807770603,86.6241154363447,-239.6272846331914,143945.97482210526,0
-3594.3328031608053,16.670542401747,-1210269.2151012607,52.397374013080736,-18.849033709968385,-0.8274244420392707,25.58522507017483,-417.5171428972628,253642.65569468398,0
-28.478780202521257,25.982408641113654,-516902.22906474874,-141.83035839890843,-460.78129765607514,-50.17273287148012,88.292338287554,292.88493409632605,42068.771647177884,0
-2495.913213628519,-25.156682356897043,-753018.3762009897,-71.34042550962813,241.83184912693918,-17.215419139434328,-69.07362241705414,-488.9988244062375,91540.19933666434,0
-5402.411119308215,30.977979429364126,-508740.7368797776,-69.41433173593761,-68.87656228705457,15.68800306132524,21.57191514073004,-333.26288022631763,96458.75472445675,0
-3591.233069814089,22.40451645047857,-1191360.5580703227,-82.11015008789269,123.39180069156791,7.54009510879135,5.1218265923389295,730.3556920141692,96584.63748328085,0
-2440.8108811785064,30.78222526131266,-799282.325449137,-131.98274784432374,-75.32749427659995,-20.415748834848635,63.49535294729134,808.9136880477166,143010.2723593034,0
-1945.5438885838887,19.072606104120876,-646788.8706543017,-142.99741186282174,-255.26138640262775,-26.274644065834245,51.51787205404628,430.9750903332468,18073.270364798864,0
-3354.2622527900944,91.04748924275867,-840736.1390316421,-137.80984170363587,-333.42138182723323,23.58409250518748,50.59832876390894,-582.5648054074159,128172.48825067475,0
-1037.168196097369,49.250282039763555,-209917.15141092357,-155.93755981553198,-505.5917916646052,-25.605489518239352,100.00205854872955,-31.734789530724512,69062.81948064783,0
-1823.6241529762228,20.81423722963549,-970180.6114046639,-42.048633099198504,-113.76862087007291,-32.93341978807578,-18.460497305499814,142.122542019029,26838.1837963686,0
-2452.732147793355,39.7818327419469,-689928.7652073797,-89.57436436347933,-127.11491326328208,-28.944557387781664,29.153395329418657,743.7003985253618,113546.88621059254,0
-2015.2874858428427,78.59350887625219,-1039168.8354816427,-74.10860086847305,-319.9664423472666,10.227901061230671,19.65754505865784,-348.0010934255089,104728.27581216473,0
-4449.640153195958,42.786055425631545,72814.61473392916,-161.64798545786812,-244.68333874897067,-6.882582448991452,113.33846392191016,176.50194602911063,103554.86741172147,0
-3138.161655004588,-5.805623939358331,203687.8983192695,-53.28062463030813,-245.32668203085467,-14.850091585800653,88.05748750234652,-576.3246754678554,92200.67970663858,0
104.8848615619442,-9.496741297618044,-443455.9368512176,-178.7656295395625,-233.7623031755861,-67.99117985783967,74.871183476981,418.53478017490187,-4202.06087849754,0
-3724.2936537177484,14.202363577934024,-809592.6688122416,-100.92670644413958,13.476402452787898,-10.277696200230984,36.22841274275099,28.165772516508476,103538.57562217514,0
-2628.617355328697,30.45711578284652,-490909.76230754,-56.88493877198533,-270.11715017421255,-21.852186372621453,27.653990559353314,-491.7124534947236,10084.550831344406,0
-1754.8551176802794,28.453712403994434,-668134.272373396,12.732905954659758,-499.7823896797091,-36.98886997779144,46.19444292947336,-141.88142519851303,32730.150955390673,0
-3063.659176046305,34.188139979854355,-392039.27747448237,-149.19478154067542,-246.37687012637602,-23.622388865653942,58.691660951828,189.48247502389006,55728.4531938187,0
-1531.8519004239083,24.646593862569436,-144498.04295194498,-88.62392705486593,-364.63809830653,-32.495290935241684,60.85440144020411,467.5842303594073,59154.209611840335,0
-2075.3502607612572,86.29528194759388,-477503.5923522097,-122.68076583239335,-493.1525715175584,-22.0596116721969,33.043482640426625,122.88629150222891,6853.804958529537,0
-1171.6341493805912,58.91001563428948,-762092.7192589578,-157.39333847764388,-374.1563802220782,-14.714804189854359,57.16755171164047,388.1209077082787,68488.75970368307,0
-1939.1326881120867,52.59879250336902,-783749.0969487731,-58.4441157192707,-363.2018024586297,-22.994661793753373,18.946426317416616,325.51661770685934,78645.06352734826,0
-1283.0303474459784,71.30675090263964,-401459.56783114857,-151.73518690156334,-499.6648675363924,-45.40301752175021,99.42925206753995,-300.2554022303443,112938.1465432757,0
-1975.5395597738873,-40.386583606445186,905133.9054271723,-128.46375557789676,-315.6180562205738,-32.37745388947908,153.78738165470534,-379.5299734598417,11676.558439575389,0
-2129.5921833212815,5.431483814692378,549442.303906407,-144.021214479245,-487.35548232573757,-31.76953701874819,119.29712916824317,85.04469732502952,7496.680427673026,0
-1855.5950594392714,5.205471936024153,-502362.19076075754,-136.93556004549157,-34.747983915036144,-35.653327252611696,65.73198688423378,-241.273900975515,106652.41799073531,0
-2837.0436480473163,-13.867465325861676,-591217.9597810395,-65.41990282221741,-40.27365840153265,-26.749197746215575,53.43518594363813,-331.8336783164326,81094.35462755439,0
-3650.8654843312834,-3.80537656537577,-323031.8769551675,-56.41176633908838,-180.36001128280853,-20.140828076769907,84.1200300821448,508.61201679963574,102671.77405501567,0
-3025.1071922162473,56.34176739153768,-277454.28430161503,-199.50424463758804,-317.2782840736054,-24.46522859753029,71.18912607815425,-486.86929059896426,40111.231442424134,0
